size:8,ios:4;
size:11,ios:6;
size:8,ios:4;
size:10,ios:3;
size:15,ios:4;
size:9,ios:3;
size:8,ios:5;
size:10,ios:4;
size:11,ios:3;
size:7,ios:5;
size:10,ios:4;
size:7,ios:4;
size:10,ios:5;
size:10,ios:5;
size:11,ios:4;
size:13,ios:6;
size:11,ios:4;
size:10,ios:4;
size:10,ios:5;
size:10,ios:6;
size:7,ios:4;
size:13,ios:3;
size:7,ios:2;
size:9,ios:5;
size:4,ios:4;
size:7,ios:4;
size:10,ios:5;
size:7,ios:5;
size:8,ios:4;
size:6,ios:4;
size:7,ios:6;
size:7,ios:4;
size:11,ios:4;
size:13,ios:5;
size:13,ios:4;
size:10,ios:5;
size:12,ios:5;
size:5,ios:4;
size:16,ios:4;
size:14,ios:5;
size:11,ios:4;
size:14,ios:3;
size:10,ios:5;
size:5,ios:3;
size:7,ios:6;
size:13,ios:4;
size:20,ios:3;
size:9,ios:5;
size:10,ios:5;
size:15,ios:5;
size:17,ios:5;
size:9,ios:3;
size:7,ios:5;
size:11,ios:4;
size:7,ios:5;
size:12,ios:5;
size:9,ios:3;
size:8,ios:5;
size:10,ios:3;
size:13,ios:5;
size:11,ios:4;
size:4,ios:3;
size:14,ios:6;
size:13,ios:5;
size:14,ios:4;
size:12,ios:4;
size:5,ios:3;
size:6,ios:4;
size:10,ios:4;
size:15,ios:5;
size:7,ios:5;
size:8,ios:4;
size:13,ios:5;
size:5,ios:4;
size:10,ios:5;
size:12,ios:6;
size:8,ios:4;
size:13,ios:4;
size:16,ios:5;
size:12,ios:3;
size:6,ios:6;
size:15,ios:5;
size:9,ios:4;
size:15,ios:5;
size:7,ios:4;
size:6,ios:5;
size:8,ios:5;
size:9,ios:4;
size:9,ios:6;
size:13,ios:3;
size:13,ios:7;
size:10,ios:4;
size:9,ios:5;
size:6,ios:5;
size:8,ios:6;
size:9,ios:4;
size:11,ios:6;
size:8,ios:4;
size:7,ios:6;
size:9,ios:3;
