size:39,ios:11;
size:34,ios:12;
size:40,ios:11;
size:29,ios:10;
size:57,ios:11;
size:39,ios:8;
size:37,ios:11;
size:42,ios:9;
size:36,ios:8;
size:34,ios:9;
size:50,ios:11;
size:42,ios:6;
size:41,ios:8;
size:42,ios:9;
size:44,ios:8;
size:44,ios:13;
size:37,ios:12;
size:46,ios:9;
size:45,ios:8;
size:50,ios:11;
size:45,ios:10;
size:43,ios:8;
size:30,ios:7;
size:33,ios:8;
size:35,ios:8;
size:40,ios:9;
size:40,ios:7;
size:23,ios:9;
size:46,ios:10;
size:29,ios:7;
size:25,ios:13;
size:35,ios:11;
size:52,ios:13;
size:39,ios:9;
size:41,ios:7;
size:38,ios:10;
size:49,ios:11;
size:34,ios:10;
size:47,ios:10;
size:47,ios:11;
size:42,ios:11;
size:45,ios:7;
size:36,ios:9;
size:38,ios:11;
size:39,ios:9;
size:47,ios:6;
size:47,ios:8;
size:40,ios:12;
size:41,ios:11;
size:42,ios:12;
size:41,ios:11;
size:36,ios:10;
size:47,ios:10;
size:42,ios:10;
size:32,ios:11;
size:47,ios:12;
size:43,ios:14;
size:47,ios:8;
size:36,ios:12;
size:56,ios:11;
size:34,ios:12;
size:23,ios:7;
size:42,ios:9;
size:43,ios:10;
size:53,ios:10;
size:37,ios:9;
size:33,ios:7;
size:32,ios:10;
size:43,ios:12;
size:51,ios:12;
size:24,ios:10;
size:43,ios:7;
size:38,ios:11;
size:29,ios:6;
size:51,ios:11;
size:52,ios:9;
size:33,ios:8;
size:33,ios:10;
size:45,ios:14;
size:39,ios:8;
size:41,ios:9;
size:43,ios:12;
size:38,ios:11;
size:41,ios:12;
size:34,ios:9;
size:37,ios:9;
size:43,ios:11;
size:43,ios:8;
size:35,ios:8;
size:49,ios:13;
size:42,ios:9;
size:46,ios:10;
size:42,ios:12;
size:34,ios:10;
size:48,ios:13;
size:44,ios:9;
size:38,ios:8;
size:37,ios:10;
size:38,ios:9;
size:40,ios:8;
